CustomerId,Recency,Frequency,Total_Spending,Average_Transaction_Value,Max_Transaction_Value,Transaction_Value_Std,Platform_Fraud_Occurrences,Default_Proxy
CustomerId_2639,17,6,8105,1350.8333333333333,3000,1229.4731256382413,0,0
CustomerId_2641,4,9,61790,6865.555555555556,18710,8724.7201546971,0,0
CustomerId_2642,24,21,12212,581.5238095238095,1800,674.0237101947987,0,0
CustomerId_2643,6,151,704857,4667.92715231788,20000,4760.31540985726,0,0
CustomerId_2644,1,10,4040,404.0,1000,310.6337607751825,0,0
CustomerId_2645,89,2,1575,787.5,1500,1007.6271631908302,0,1
CustomerId_2647,27,57,51226,898.7017543859649,5000,947.7624959592288,0,0
CustomerId_2648,24,3,1510,503.3333333333333,1000,495.00841743684856,0,0
CustomerId_2649,1,359,1519638,4232.9749303621165,50000,5716.0047320777385,0,0
CustomerId_2651,15,44,70325,1598.2954545454545,25000,4268.888116112419,0,0
CustomerId_2652,65,2,2000,1000.0,1000,0.0,0,1
CustomerId_2653,35,6,52000,8666.666666666666,20000,6501.281924871946,0,0
CustomerId_2654,71,11,8190,744.5454545454545,2000,648.6927413862998,0,0
CustomerId_2655,6,1,1000,1000.0,1000,0.0,0,1
CustomerId_2656,21,5,320525,64105.0,300000,131916.63608127672,1,1
CustomerId_2659,11,61,116310,1906.72131147541,10500,2574.9163231138696,0,0
CustomerId_2662,2,115,1435284,12480.730434782608,115000,21769.82800837931,0,0
CustomerId_2663,6,7,7025,1003.5714285714286,2000,758.3464153764331,0,0
CustomerId_2664,1,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_2665,57,21,74200,3533.3333333333335,10000,4262.159468313373,0,0
CustomerId_2666,37,1,2500,2500.0,2500,0.0,0,1
CustomerId_2667,62,3,86000,28666.666666666668,80000,44500.93631973751,0,0
CustomerId_2668,86,4,4530,1132.5,2000,840.768497665479,0,0
CustomerId_2669,80,3,1010,336.6666666666667,500,282.9016319029166,0,0
CustomerId_2670,2,9,62000,6888.888888888889,11000,3443.9963866286375,0,0
CustomerId_2671,4,5,9339,1867.8,5750,2391.353006145266,0,0
CustomerId_2672,1,26,198033,7616.653846153846,50000,15827.359650787766,0,0
CustomerId_2674,33,3,100500,33500.0,50000,28578.838324886474,0,0
CustomerId_2675,2,51,21085,413.4313725490196,2000,423.34441084780894,0,0
CustomerId_2676,1,22,31300,1422.7272727272727,5000,1482.8967206055463,0,0
CustomerId_2677,12,10,62000,6200.0,10000,3614.7844564602556,0,0
CustomerId_2678,3,6,22000,3666.6666666666665,10000,3763.863263545405,0,0
CustomerId_2679,12,10,72000,7200.0,10000,3224.9030993194197,0,0
CustomerId_2681,23,6,55000,9166.666666666666,10000,2041.241452319315,0,0
CustomerId_2682,40,12,52000,4333.333333333333,10000,3767.8866353659973,0,0
CustomerId_2683,4,75,853614,11381.52,80000,13396.85484101964,0,0
CustomerId_2684,44,1,1000,1000.0,1000,0.0,0,1
CustomerId_2685,61,14,121400,8671.42857142857,20000,5961.856779874561,0,0
CustomerId_2686,6,4,3020,755.0,1000,490.0,0,0
CustomerId_2687,19,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2689,6,23,167000,7260.869565217391,10000,2815.822038932985,0,0
CustomerId_2690,61,1,1000,1000.0,1000,0.0,0,1
CustomerId_2691,3,5,12100,2420.0,5000,2383.6946113124473,0,0
CustomerId_2693,6,7,7080,1011.4285714285714,3000,986.8371796034131,0,0
CustomerId_2694,36,1,1000,1000.0,1000,0.0,0,1
CustomerId_2696,1,265,226962,856.4603773584905,20000,1912.355244902056,0,0
CustomerId_2697,1,53,51885,978.9622641509434,10000,1427.7195232293209,0,0
CustomerId_2698,46,1,500,500.0,500,0.0,0,1
CustomerId_2700,5,7,67790,9684.285714285714,14590,3665.3870061375383,0,0
CustomerId_2701,1,21,112000,5333.333333333333,11000,3851.406669430448,0,0
CustomerId_2703,42,1,500000,500000.0,500000,0.0,1,1
CustomerId_2704,6,24,152000,6333.333333333333,10000,3459.9153880916833,0,0
CustomerId_2705,60,1,160000,160000.0,160000,0.0,0,0
CustomerId_2706,7,155,181276,1169.5225806451613,30000,3418.013654451848,0,0
CustomerId_2707,79,4,4620,1155.0,2000,826.1856127206928,0,0
CustomerId_2708,22,4,2550,637.5,1000,457.1196050634159,0,0
CustomerId_2709,75,14,8275,591.0714285714286,3000,800.2514474344167,0,0
CustomerId_2710,2,174,797828,4585.218390804598,100000,12458.82550706982,0,0
CustomerId_2712,24,1,500,500.0,500,0.0,0,1
CustomerId_2713,22,2,15000,7500.0,10000,3535.5339059327375,0,0
CustomerId_2717,30,1,1000,1000.0,1000,0.0,0,1
CustomerId_2719,79,1,500,500.0,500,0.0,0,1
CustomerId_2720,55,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_2722,46,4,57000,14250.0,49000,23228.93310794392,0,0
CustomerId_2723,81,4,5110,1277.5,3000,1469.4755300219645,0,0
CustomerId_2724,38,1,20000,20000.0,20000,0.0,0,0
CustomerId_2727,13,4,7838,1959.5,5000,2137.887040982287,0,0
CustomerId_2728,1,586,1340378,2287.334470989761,50000,5208.240073248113,0,0
CustomerId_2730,72,1,10000,10000.0,10000,0.0,0,0
CustomerId_2731,48,2,2000000,1000000.0,1000000,0.0,0,0
CustomerId_2732,38,1,1000,1000.0,1000,0.0,0,1
CustomerId_2733,12,9,62000,6888.888888888889,11000,3443.996386628638,0,0
CustomerId_2734,54,4,33200,8300.0,16000,6630.233781700311,0,0
CustomerId_2735,2,17,12590,740.5882352941177,3000,787.7298917477623,0,0
CustomerId_2736,32,8,70970,8871.25,25000,10133.031470676202,0,0
CustomerId_2737,1,14,102000,7285.714285714285,11000,3148.3468538405855,0,0
CustomerId_2738,5,22,67460,3066.3636363636365,10000,2641.9627362184915,0,0
CustomerId_2739,2,61,417506,6844.360655737705,315000,40265.35996363492,0,0
CustomerId_2740,47,4,6100,1525.0,3000,1252.663828274237,0,0
CustomerId_2741,51,1,1000,1000.0,1000,0.0,0,1
CustomerId_2742,81,1,1000,1000.0,1000,0.0,0,1
CustomerId_2743,24,83,197629,2381.0722891566265,20000,3970.8458052843966,0,0
CustomerId_2745,54,23,96490,4195.217391304348,10000,4124.139435925575,0,0
CustomerId_2746,6,16,52250,3265.625,20000,5676.815972297616,0,0
CustomerId_2747,69,14,140209,10014.92857142857,20255,7545.353847687541,0,0
CustomerId_2749,4,19,57151,3007.9473684210525,34500,7940.510454300391,0,0
CustomerId_2750,2,31,68919,2223.1935483870966,15620,3352.627749684864,0,0
CustomerId_2751,39,2,29580,14790.0,15080,410.1219330881976,0,0
CustomerId_2753,68,58,531001,9155.189655172413,55000,7654.382002525929,0,0
CustomerId_2754,82,1,500,500.0,500,0.0,0,1
CustomerId_2756,12,13,92000,7076.923076923077,10000,3040.327242845701,0,0
CustomerId_2757,47,9,61000,6777.777777777777,10000,3308.2388735465347,0,0
CustomerId_2758,6,8,70000,8750.0,10000,2314.5502494313787,0,0
CustomerId_2759,6,6,36000,6000.0,10000,3464.101615137755,0,0
CustomerId_2760,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_2761,30,7,53000,7571.428571428572,20000,6673.508394069366,0,0
CustomerId_2762,61,12,15825,1318.75,5000,1635.3566819726902,0,0
CustomerId_2764,4,9,125200,13911.111111111111,43200,13811.539056568283,0,0
CustomerId_2767,81,1,500,500.0,500,0.0,0,1
CustomerId_2769,56,3,10000,3333.3333333333335,7000,3214.550253664318,0,0
CustomerId_2771,29,1,1000,1000.0,1000,0.0,0,1
CustomerId_2772,5,67,78445,1170.8208955223881,10000,1910.7638875858563,0,0
CustomerId_2773,2,27,53855,1994.6296296296296,12600,3380.1499414642285,0,0
CustomerId_2774,16,229,722584,3155.3886462882097,120000,11710.366924302602,0,0
CustomerId_2775,22,21,180050,8573.809523809523,50000,11246.439648257789,0,0
CustomerId_2776,52,15,271000,18066.666666666668,80000,32085.74820843731,0,0
CustomerId_2777,33,6,42000,7000.0,11000,3949.6835316263,0,0
CustomerId_2778,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2782,6,47,224790,4782.765957446809,10185,4170.389123814863,0,0
CustomerId_2783,55,10,17760,1776.0,5000,2009.996959643914,0,0
CustomerId_2785,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_2786,40,6,9782,1630.3333333333333,6600,2475.156695376409,0,0
CustomerId_2787,29,33,27800,842.4242424242424,2100,708.6101286278226,0,0
CustomerId_2788,40,1,20000,20000.0,20000,0.0,0,0
CustomerId_2790,58,4,3020,755.0,1000,490.0,0,0
CustomerId_2791,31,1,2000,2000.0,2000,0.0,0,1
CustomerId_2793,1,89,244892,2751.5955056179773,24660,5294.586383362602,0,0
CustomerId_2794,20,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2796,71,1,1000,1000.0,1000,0.0,0,1
CustomerId_2797,18,24,281907,11746.125,100000,20300.079726364107,0,0
CustomerId_2798,4,46,36916,802.5217391304348,5000,879.3557676979068,0,0
CustomerId_2799,83,2,1050,525.0,1000,671.7514421272201,0,1
CustomerId_2800,12,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_2801,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_2802,4,49,113135,2308.877551020408,10000,2007.5384661388707,0,0
CustomerId_2803,25,9,8670,963.3333333333334,2000,642.8063471995279,0,0
CustomerId_2804,16,1,10000,10000.0,10000,0.0,0,0
CustomerId_2806,68,4,2212,553.0,1000,406.98402917067887,0,0
CustomerId_2807,66,29,186086,6416.758620689655,20000,5440.490561226811,0,0
CustomerId_2808,2,12,13825,1152.0833333333333,5000,1437.34518270401,0,0
CustomerId_2809,6,71,144781,2039.1690140845071,20000,3236.300515738459,0,0
CustomerId_2810,57,5,330000,66000.0,160000,64556.17708631762,0,0
CustomerId_2811,69,1,4000,4000.0,4000,0.0,0,1
CustomerId_2812,16,2,25000,12500.0,15000,3535.5339059327375,0,0
CustomerId_2815,7,64,42065,657.265625,2000,628.172538278475,0,0
CustomerId_2816,2,225,257337,1143.72,16000,1892.4849515348094,0,0
CustomerId_2817,8,1,10000,10000.0,10000,0.0,0,0
CustomerId_2818,8,94,202983,2159.3936170212764,10000,2257.227508736188,0,0
CustomerId_2820,6,15,425341,28356.066666666666,118450,31838.64894043686,0,0
CustomerId_2822,17,15,177500,11833.333333333334,30000,11339.984042988688,0,0
CustomerId_2824,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_2825,14,4,11100,2775.0,5000,2595.348403072954,0,0
CustomerId_2826,46,1,14000,14000.0,14000,0.0,0,0
CustomerId_2827,10,1,10000,10000.0,10000,0.0,0,0
CustomerId_2828,1,18,137400,7633.333333333333,20200,4577.823783003808,0,0
CustomerId_2829,60,7,40000,5714.285714285715,14000,4309.458036856673,0,0
CustomerId_2831,61,11,46000,4181.818181818182,10000,2716.9167016374213,0,0
CustomerId_2832,62,2,85000,42500.0,80000,53033.00858899106,0,0
CustomerId_2833,44,2,11822,5911.0,11200,7479.775531391299,0,0
CustomerId_2834,67,1,1000,1000.0,1000,0.0,0,1
CustomerId_2835,6,9,862750,95861.11111111111,121000,28564.923614655636,0,0
CustomerId_2836,5,19,107500,5657.894736842105,10000,3085.8216606987235,0,0
CustomerId_2838,22,47,43380,922.9787234042553,3690,926.6744067142486,0,0
CustomerId_2839,19,4,5100,1275.0,2000,914.2392101268318,0,0
CustomerId_2840,65,1,2000,2000.0,2000,0.0,0,1
CustomerId_2841,20,1,500,500.0,500,0.0,0,1
CustomerId_2843,2,12,22610,1884.1666666666667,10000,2913.1877520660905,0,0
CustomerId_2844,23,23,133770,5816.086956521739,15000,6242.273579925853,0,0
CustomerId_2845,5,133,1043761,7847.827067669173,34000,6597.439193871933,0,0
CustomerId_2846,3,146,273809,1875.4041095890411,30000,2858.336792922783,0,0
CustomerId_2847,43,4,51500,12875.0,40000,18602.755172285637,0,0
CustomerId_2849,6,12,251824,20985.333333333332,53500,23256.215561488596,0,0
CustomerId_2850,44,8,19442,2430.25,10000,3569.7811757665404,0,0
CustomerId_2851,61,1,800,800.0,800,0.0,0,1
CustomerId_2852,1,121,753422,6226.628099173554,40000,7872.423417783784,0,0
CustomerId_2853,48,6,6300,1050.0,2000,1040.6728592598156,0,0
CustomerId_2854,5,23,22275,968.4782608695652,6000,1405.1637196609454,0,0
CustomerId_2855,12,10,72000,7200.0,10000,3852.8488738133037,0,0
CustomerId_2857,1,46,37590,817.1739130434783,5000,1041.102861912369,0,0
CustomerId_2858,6,29,129800,4475.862068965517,20000,4492.00918873995,0,0
CustomerId_2859,8,147,450232,3062.802721088435,11200,3287.5101388237968,0,0
CustomerId_2860,84,2,2000,1000.0,1000,0.0,0,1
CustomerId_2862,17,16,91386,5711.625,11200,4704.647473509573,0,0
CustomerId_2864,19,6,32000,5333.333333333333,10000,3881.580434135903,0,0
CustomerId_2865,41,1,1000,1000.0,1000,0.0,0,1
CustomerId_2866,1,39,83620,2144.102564102564,5000,2103.6890754210526,0,0
CustomerId_2868,52,2,1015,507.5,515,10.606601717798213,0,1
CustomerId_2869,8,1,1000,1000.0,1000,0.0,0,1
CustomerId_2870,4,2,5100,2550.0,5000,3464.8232278140827,0,1
CustomerId_2871,26,16,18630,1164.375,4000,1212.7377773726137,0,0
CustomerId_2872,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_2874,18,1,1000,1000.0,1000,0.0,0,1
CustomerId_2875,33,1,10000,10000.0,10000,0.0,0,0
CustomerId_2876,10,399,1733648,4344.982456140351,1000000,50177.41872337494,0,0
CustomerId_2877,34,17,3901000,229470.58823529413,2000000,522962.4888133778,1,1
CustomerId_2878,6,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_2879,1,28,20240,722.8571428571429,3000,774.1117114467017,0,0
CustomerId_2880,61,1,10000,10000.0,10000,0.0,0,0
CustomerId_2881,6,4,7050,1762.5,5000,2204.3045010463807,0,0
CustomerId_2883,1,82,388931,4743.0609756097565,50000,8574.469528057934,0,0
CustomerId_2884,9,9,4202,466.8888888888889,1000,386.18436155690085,0,0
CustomerId_2885,32,3,95500,31833.333333333332,90000,50424.03527419571,0,0
CustomerId_2886,6,18,109000,6055.555555555556,10000,3171.0495984067416,0,0
CustomerId_2887,13,5,11200,2240.0,9000,3806.074092815325,0,0
CustomerId_2888,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2889,45,53,2430307,45854.84905660377,115000,34580.679594356545,0,0
CustomerId_2890,19,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2892,1,1,5000,5000.0,5000,0.0,0,1
CustomerId_2893,25,3,53343,17781.0,49850,27782.59946441297,0,0
CustomerId_2894,38,14,391000,27928.571428571428,50000,21003.531885098557,0,0
CustomerId_2895,3,27,79115,2930.185185185185,30000,5909.1946739938,0,0
CustomerId_2896,45,2,32000,16000.0,30000,19798.98987322333,0,0
CustomerId_2898,59,2,1050,525.0,1000,671.7514421272201,0,1
CustomerId_2900,83,1,2000,2000.0,2000,0.0,0,1
CustomerId_2901,61,2,160000,80000.0,80000,0.0,0,0
CustomerId_2902,16,16,64420,4026.25,30000,8359.830042132036,0,0
CustomerId_2904,19,6,39000,6500.0,10000,3146.4265445104547,0,0
CustomerId_2906,75,1,1000,1000.0,1000,0.0,0,1
CustomerId_2907,27,20,56335,2816.75,5000,1888.4602994586828,0,0
CustomerId_2908,65,29,65359,2253.7586206896553,15105,4110.5682667204865,0,0
CustomerId_2909,38,1,500,500.0,500,0.0,0,1
CustomerId_2910,10,7,6295,899.2857142857143,3500,1196.1411168539319,0,0
CustomerId_2911,17,73,60272,825.6438356164383,4000,929.3498230522808,0,0
CustomerId_2912,7,1,5000,5000.0,5000,0.0,0,1
CustomerId_2913,1,25,58050,2322.0,5000,2270.190887715539,0,0
CustomerId_2914,32,10,152257,15225.7,50000,16015.265925915117,0,0
CustomerId_2915,25,10,155862,15586.2,118450,36575.464349752285,0,0
CustomerId_2917,19,36,299634,8323.166666666666,25000,4565.111630617591,0,0
CustomerId_2918,23,5,8260,1652.0,3000,1303.6563964480824,0,0
CustomerId_2919,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2920,43,3,1510,503.3333333333333,1000,495.00841743684856,0,0
CustomerId_2921,7,23,99800,4339.130434782609,11000,4597.503189027989,0,0
CustomerId_2922,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2923,16,30,51540,1718.0,20000,3591.4932059348043,0,0
CustomerId_2924,84,1,500,500.0,500,0.0,0,1
CustomerId_2925,85,1,5000,5000.0,5000,0.0,0,1
CustomerId_2926,7,25,51336,2053.44,10000,2746.430260052735,0,0
CustomerId_2927,83,1,5750,5750.0,5750,0.0,0,1
CustomerId_2928,76,1,10000,10000.0,10000,0.0,0,0
CustomerId_2930,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2931,43,4,2010,502.5,1000,404.1761167280092,0,0
CustomerId_2932,1,30,54860,1828.6666666666667,5000,1883.9855650177901,0,0
CustomerId_2933,61,15,1456000,97066.66666666667,160000,67372.59581362935,0,0
CustomerId_2934,12,13,76700,5900.0,20000,5931.554040328161,0,0
CustomerId_2935,8,9,21700,2411.1111111111113,10000,3260.4426250297847,0,0
CustomerId_2936,3,18,35120,1951.111111111111,5750,2106.0944867047406,0,0
CustomerId_2937,32,7,5100,728.5714285714286,1000,463.5525346505533,0,0
CustomerId_2938,44,6,84656,14109.333333333334,33990,15488.889265104412,0,0
CustomerId_2939,4,39,616948,15819.179487179486,100000,20497.595980827908,0,0
CustomerId_2940,13,12,36950,3079.1666666666665,10000,3890.107402895273,0,0
CustomerId_2941,28,27,316800,11733.333333333334,53500,16535.207193230963,0,0
CustomerId_2943,2,26,86422,3323.923076923077,11200,3521.5144687827355,0,0
CustomerId_2944,27,1,1000,1000.0,1000,0.0,0,1
CustomerId_2945,72,12,47430,3952.5,20000,5905.096604551944,0,0
CustomerId_2946,47,6,21200,3533.3333333333335,10000,3901.623593667983,0,0
CustomerId_2947,36,1,10000,10000.0,10000,0.0,0,0
CustomerId_2948,7,1,2000,2000.0,2000,0.0,0,1
CustomerId_2949,73,3,15000,5000.0,5000,0.0,0,0
CustomerId_2950,22,13,80855,6219.615384615385,30000,10385.047436406358,0,0
CustomerId_2953,16,22,30955,1407.0454545454545,5000,1354.4904674477875,0,0
CustomerId_2954,2,3,120000,40000.0,50000,17320.508075688773,0,0
CustomerId_2955,5,7,8150,1164.2857142857142,2000,766.194212604462,0,0
CustomerId_2956,86,24,79560,3315.0,10000,4166.640811513985,0,0
CustomerId_2957,2,24,318885,13286.875,50000,19822.3084588014,0,0
CustomerId_2959,5,22,65576,2980.7272727272725,20000,4366.9584291675965,0,0
CustomerId_2961,2,41,34845,849.8780487804878,5000,986.0790332200039,0,0
CustomerId_2962,15,19,114412,6021.684210526316,28840,10286.797174872221,0,0
CustomerId_2963,1,143,682922,4775.6783216783215,26000,4356.499201211971,0,0
CustomerId_2965,46,8,99000,12375.0,28000,11173.150214433068,0,0
CustomerId_2966,1,1,9000,9000.0,9000,0.0,0,0
CustomerId_2968,33,6,42000,7000.0,11000,3949.6835316263,0,0
CustomerId_2969,13,4,6125,1531.25,2500,1174.268389253496,0,0
CustomerId_2970,10,24,49000,2041.6666666666667,10000,2566.920700773199,0,0
CustomerId_2971,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2972,50,9,4675,519.4444444444445,1000,478.2418611725429,0,0
CustomerId_2973,2,60,131790,2196.5,6000,1784.1278313630075,0,0
CustomerId_2974,72,2,3150,1575.0,3000,2015.2543263816603,0,1
CustomerId_2975,1,43,39990,930.0,10000,1545.2785232072938,0,0
CustomerId_2977,1,97,145209,1497.0,10000,1959.2897203663713,0,0
CustomerId_2979,60,3,86000,28666.666666666668,80000,44500.93631973751,0,0
CustomerId_2980,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2981,5,84,335536,3994.4761904761904,28840,4982.592791623365,0,0
CustomerId_2982,36,1,1000,1000.0,1000,0.0,0,1
CustomerId_2983,38,1,1500,1500.0,1500,0.0,0,1
CustomerId_2984,86,2,1020,510.0,1000,692.9646455628166,0,1
CustomerId_2985,8,3,3100,1033.3333333333333,2000,950.4384952922169,0,0
CustomerId_2986,22,12,83492,6957.666666666667,40000,13007.599731998169,0,0
CustomerId_2987,9,45,220540,4900.888888888889,43000,8120.988750320264,0,0
CustomerId_2988,71,1,2000,2000.0,2000,0.0,0,1
CustomerId_2989,25,1,2000,2000.0,2000,0.0,0,1
CustomerId_2991,6,17,122000,7176.470588235294,10000,2920.515667601508,0,0
CustomerId_2992,33,7,32000,4571.428571428572,10000,4035.5562548072953,0,0
CustomerId_2993,5,14,63225,4516.071428571428,20000,5297.782619814934,0,0
CustomerId_2994,1,22,42975,1953.409090909091,10000,2573.7259383290416,0,0
CustomerId_2995,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_2996,1,19,66654,3508.1052631578946,16650,5479.562978262823,0,0
CustomerId_2997,41,13,13200,1015.3846153846154,3000,894.7496426805227,0,0
CustomerId_3,84,1,10000,10000.0,10000,0.0,0,0
CustomerId_3000,7,69,99500,1442.0289855072465,22000,2827.76664614141,0,0
CustomerId_3001,39,4,2500,625.0,1000,250.0,0,0
CustomerId_3002,1,34,47105,1385.4411764705883,20000,3415.3843937456004,0,0
CustomerId_3003,15,15,42455,2830.3333333333335,26000,6497.443031868841,0,0
CustomerId_3004,16,1,1000,1000.0,1000,0.0,0,1
CustomerId_3005,56,7,3510,501.42857142857144,1000,285.79879702502666,0,0
CustomerId_3007,36,6,39040,6506.666666666667,20000,7706.897343721835,0,0
CustomerId_3008,19,74,396207,5354.148648648648,60000,10411.767121581199,0,0
CustomerId_3009,26,40,15100,377.5,1000,360.6351235080858,0,0
CustomerId_3011,1,39,370221,9492.846153846154,50000,13327.199655588529,0,0
CustomerId_3012,12,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_3013,1,50,89395,1787.9,5475,1551.916882505014,0,0
CustomerId_3014,56,1,500,500.0,500,0.0,0,1
CustomerId_3015,2,3,2020,673.3333333333334,1000,565.8032638058332,0,0
CustomerId_3016,9,1,120000,120000.0,120000,0.0,0,0
CustomerId_3020,89,3,1010,336.6666666666667,500,282.9016319029166,0,0
CustomerId_3022,5,106,1055803,9960.405660377359,80000,14883.100732216422,0,0
CustomerId_3026,75,4,7000,1750.0,2000,500.0,0,0
CustomerId_3027,35,2,101000,50500.0,100000,70003.57133746821,0,0
CustomerId_3030,1,137,833731,6085.6277372262775,180960,26102.079260767747,0,0
CustomerId_3031,49,11,7575,688.6363636363636,3000,868.049799576876,0,0
CustomerId_3032,41,1,500,500.0,500,0.0,0,1
CustomerId_3033,26,8,9100,1137.5,3000,974.9542113790341,0,0
CustomerId_3034,16,110,82920,753.8181818181819,5000,1091.184636802129,0,0
CustomerId_3035,6,66,164005,2484.9242424242425,50000,6557.1209378943495,0,0
CustomerId_3036,2,43,54075,1257.5581395348838,10000,2267.757863768125,0,0
CustomerId_3037,53,1,50000,50000.0,50000,0.0,0,0
CustomerId_3038,5,3,3000,1000.0,1000,0.0,0,0
CustomerId_3040,83,4,29000,7250.0,21000,9322.910847297997,0,0
CustomerId_3041,5,90,508681,5652.011111111111,200000,22623.280338890072,0,0
CustomerId_3042,90,1,5000,5000.0,5000,0.0,0,1
CustomerId_3043,38,13,15190,1168.4615384615386,3500,1377.2366424223433,0,0
CustomerId_3044,3,14,19595,1399.642857142857,3000,827.0440047024617,0,0
